ID No Prog Code YoG CGPA CGPA100 CGPA400
62072 CHE 2012 2.34 3.15 2.47
32935 CHE 2011 4.53 4.79 4.78
31237 CHE 2012 3.40 4.47 3.75
88830 CHE 2012 4.44 4.60 4.81
75176 CHE 2012 3.83 3.79 4.34
40146 CHE 2012 4.03 4.17 4.50
48179 CHE 2012 4.26 4.30 4.72
94862 CHE 2012 3.68 3.79 4.56
59022 CHE 2012 4.32 4.19 4.78
95041 CHE 2012 4.01 4.19 4.41
25421 CHE 2012 3.07 3.87 4.28
28326 CHE 2013 2.97 3.89 2.47
88265 CHE 2012 4.00 4.13 4.44
54849 CHE 2012 4.50 4.62 4.78
38097 CHE 2012 4.02 4.32 3.97
88946 CHE 2012 3.84 3.87 4.47
61960 CHE 2012 4.38 4.47 4.84
65241 CHE 2013 2.79 3.55 3.00
25751 CHE 2012 3.61 4.13 3.88
96037 CHE 2012 3.12 3.81 3.41
61005 CHE 2013 4.26 4.64 4.28
64281 CHE 2012 3.90 4.15 4.09
44823 CHE 2012 4.18 4.36 4.38
68843 CHE 2012 4.16 4.13 4.72
28180 CHE 2012 4.21 4.36 4.53
68429 CHE 2012 4.64 4.74 4.84
43736 CHE 2012 3.85 3.77 4.69
48454 CHE 2012 3.66 4.28 4.19
77278 CHE 2012 3.33 3.94 4.06
29969 CHE 2012 3.28 3.45 3.78
66479 CHE 2012 4.73 4.74 4.91
84504 CHE 2013 3.36 4.11 3.31
26482 CHE 2012 4.54 4.79 4.59
41392 CHE 2012 2.65 2.96 3.16
70028 CHE 2014 2.36 2.77 1.55
30148 CHE 2012 3.70 4.04 4.47
37289 CHE 2012 4.19 4.30 4.63
58169 CHE 2012 3.54 4.40 4.06
52997 CHE 2012 4.60 4.85 4.53
82168 CHE 2012 3.48 3.79 4.00
91339 CHE 2012 3.86 4.15 4.59
58092 CHE 2012 3.43 4.00 3.69
35733 CHE 2012 3.65 4.15 4.25
85163 CHE 2012 2.98 2.96 3.53
48693 CHE 2012 3.07 4.00 3.16
88046 CHE 2012 3.79 4.43 3.84
53740 CHE 2012 4.33 4.06 4.88
76908 CHE 2013 3.34 4.43 2.48
92219 CHE 2012 4.00 4.19 4.75
37750 CHE 2013 3.98 4.15 4.22
61038 CHE 2013 4.00 4.64 3.72
56054 CHE 2013 4.48 4.28 4.94
80428 CHE 2013 3.40 4.06 3.13
95738 CHE 2013 4.36 4.55 4.56
52389 CHE 2013 3.08 3.62 2.71
73779 CHE 2013 4.83 4.91 4.78
83578 CHE 2013 3.03 3.47 2.77
56159 CHE 2013 4.23 4.81 4.06
68493 CHE 2013 3.41 4.13 2.80
40418 CHE 2013 2.75 4.23 1.62
32402 CHE 2013 4.59 4.64 4.56
91308 CHE 2013 2.70 3.47 2.39
51276 CHE 2014 2.53 4.02 2.57
88090 CHE 2013 4.21 4.40 4.03
83307 CHE 2013 4.37 4.70 4.56
29316 CHE 2013 4.04 4.06 4.23
73776 CHE 2013 2.63 3.81 1.75
89111 CHE 2013 3.84 3.91 4.00
75136 CHE 2013 4.00 4.43 4.53
54822 CHE 2013 4.20 4.55 4.03
63404 CHE 2013 3.61 3.72 3.53
89075 CHE 2013 4.16 4.49 3.88
58206 CHE 2013 3.14 4.28 3.08
94755 CHE 2013 3.68 3.94 3.78
35850 CHE 2013 2.88 3.96 2.62
70708 CHE 2014 2.45 3.81 2.00
52104 CHE 2013 2.84 4.15 2.47
40490 CHE 2013 3.53 4.30 4.03
69278 CHE 2013 2.56 3.40 2.40
41224 CHE 2013 3.81 4.36 3.66
48521 CHE 2013 3.73 4.00 3.82
91513 CHE 2013 3.67 4.17 3.66
79035 CHE 2013 2.70 4.04 2.52
92656 CHE 2013 3.55 4.30 3.49
66477 CHE 2013 4.22 4.66 4.06
55557 CHE 2013 3.51 4.06 3.83
86645 CHE 2013 3.75 4.17 3.47
96697 CHE 2013 4.35 4.79 4.22
95317 CHE 2013 2.89 4.23 2.50
